Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,LAT,LONG
92,CA-2016-109806,2016-09-17,2016-09-22,Standard Class,JS-15685,Jim Sink,Corporate,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,Yes,6.48,1,0.0,3.1104,34.052235,-118.253751
93,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,Not,12.96,2,0.0,6.2208,44.9775,-93.2607
94,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",Not,53.34,3,0.0,16.5354,44.9775,-93.2607
95,CA-2015-149587,2015-01-31,2015-05-02,Second Class,KB-16315,Karl Braun,Consumer,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,Not,32.96,2,0.0,16.1504,44.9775,-93.2607
96,US-2017-109484,2017-06-11,2017-12-11,Standard Class,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-BI-10004738,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,Not,5.682,1,0.7,0.0,45.523433,-122.678457
97,CA-2017-161018,2017-09-11,2017-11-11,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,Not,96.53,7,0.0,30.0,40.712775,-73.9813
98,CA-2017-157833,2017-06-17,2017-06-20,First Class,KD-16345,Katherine Ducich,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,Not,51.312,3,0.2,17.9592,37.7749295,-122.3943
99,CA-2016-149223,2016-06-09,2016-11-09,Standard Class,ER-13855,Elpida Rittenbach,Corporate,United States,Saint Paul,Minnesota,55106,Central,Kelly Williams,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,Not,77.88,6,0.0,22.5852,44.9531,-93.151842
100,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,Not,64.624,7,0.2,22.6184,41.878125,-87.6707
101,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Not,95.976,3,0.2,0.0,41.878125,-87.6707
102,CA-2016-158568,2016-08-29,2016-08-29,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,Kelly Williams,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,Not,1.788,3,0.8,0.0,41.878125,-87.6707
103,CA-2016-129903,2016-01-12,2016-04-12,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,Rochester,Minnesota,55901,Central,Kelly Williams,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Not,23.92,4,0.0,11.7208,43.132326,-77.583333
104,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,Not,238.896,6,0.2,0.0,39.7887,-97.152999
105,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,102.36,3,0.2,0.0,39.7887,-97.152999
106,US-2015-156867,2015-11-13,2015-11-17,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,Anna Andreadi,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Not,36.882,3,0.7,0.0,39.7887,-97.152999
107,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Not,74.112,8,0.2,17.6016,35.2271,-80.8680229
108,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,Not,27.992,1,0.2,2.0994,35.2271,-80.8680229
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,Cassandra Brandow,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,Not,3.304,1,0.2,1.0738,35.2271,-80.8680229
110,CA-2015-129476,2015-10-15,2015-10-20,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,Kelly Williams,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,Not,250.0,5,0.2,30.0,41.654261,-87.834242
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,Chuck Magee,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,Not,41.96,2,0.0,10.9096,40.712775,-73.9813
112,CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Kelly Williams,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Not,75.96,2,0.0,22.788,41.620909,-93.6874
113,CA-2016-128867,2016-03-11,2016-10-11,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,Kelly Williams,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",Not,27.24,6,0.0,13.3476,41.620909,-93.6874
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",Not,40.096,14,0.2,14.5348,39.963273,-83.048021
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Not,4.72,2,0.2,1.652,39.963273,-83.048021
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,Not,23.976,3,0.2,7.4925,39.963273,-83.048021
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Not,130.464,6,0.2,30.0,39.963273,-83.048021
118,CA-2015-110457,2015-02-03,2015-06-03,Standard Class,DK-13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,Anna Andreadi,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,Not,250.0,3,0.0,30.0,47.6062,-122.3333
119,US-2015-136476,2015-05-04,2015-10-04,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,Cassandra Brandow,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,Not,157.794,1,0.7,0.0,40.599381,-83.1044
120,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,Not,47.04,3,0.0,18.3456,38.431641,-77.9863
121,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,Not,30.84,4,0.0,13.878,38.431641,-77.9863
122,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",Not,226.56,6,0.0,30.0,38.431641,-77.9863
123,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,Not,115.02,9,0.0,30.0,38.431641,-77.9863
124,CA-2016-103730,2016-12-06,2016-12-06,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,Chuck Magee,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Not,68.04,7,0.0,19.7316,38.431641,-77.9863
125,US-2014-152030,2014-12-26,2014-12-28,Second Class,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,Kelly Williams,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,250.0,3,0.3,0.0,29.7604,-95.369803
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,Kelly Williams,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,Not,250.0,6,0.5,0.0,40.1498,-87.1849
127,US-2017-107272,2017-05-11,2017-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",Not,2.388,2,0.7,0.0,33.4484,-111.9477
128,US-2017-107272,2017-05-11,2017-12-11,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",Not,243.992,7,0.2,30.0,33.4484,-111.9477
129,US-2016-125969,2016-06-11,2016-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",Not,81.424,2,0.2,0.0,34.052235,-118.253751
130,US-2016-125969,2016-06-11,2016-10-11,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,Not,238.56,3,0.0,26.2416,34.052235,-118.253751
131,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Not,59.97,5,0.4,0.0,39.963273,-83.048021
132,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,Not,78.304,2,0.2,29.364,39.963273,-83.048021
133,US-2017-164147,2017-02-02,2017-05-02,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10002780,Office Supplies,Fasteners,Staples,Not,21.456,9,0.2,6.9732,39.963273,-83.048021
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,Yes,20.04,3,0.0,9.6192,38.8924,-121.315228
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,Yes,35.44,1,0.0,16.6568,38.8924,-121.315228
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",Yes,11.52,4,0.0,3.456,38.8924,-121.315228
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,Yes,4.02,2,0.0,1.9698,38.8924,-121.315228
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,Yes,76.176,3,0.2,26.6616,38.8924,-121.315228
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Yes,65.88,6,0.0,18.4464,38.8924,-121.315228
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,Anna Andreadi,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,Yes,43.12,14,0.0,20.6976,38.8924,-121.315228
141,CA-2016-110366,2016-05-09,2016-07-09,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,82.8,2,0.2,10.35,39.952369,-75.1697981
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-AR-10000940,Office Supplies,Art,Newell 343,Not,8.82,3,0.0,2.3814,37.7749295,-122.3943
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,Not,10.86,3,0.0,5.1042,37.7749295,-122.3943
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,Not,143.7,3,0.0,30.0,37.7749295,-122.3943
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,Kelly Williams,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Not,250.0,3,0.0,30.0,39.094619,-89.140176
146,CA-2015-110744,2015-07-09,2015-12-09,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,Anna Andreadi,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,Not,250.0,7,0.0,20.1579,34.154,-118.145289
147,CA-2014-110072,2014-10-22,2014-10-28,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Chuck Magee,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",Not,93.888,4,0.2,12.9096,40.7447,-74.1495
148,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,Not,250.0,11,0.0,30.0,35.285896,-89.4126
149,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,Not,149.97,3,0.0,5.9988,35.285896,-89.4126
150,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Not,250.0,8,0.0,30.0,35.285896,-89.4126
151,CA-2016-114489,2016-05-12,2016-09-12,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,Kelly Williams,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,Not,171.55,5,0.0,30.0,35.285896,-89.4126
152,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Not,157.92,5,0.2,17.766,33.465459,-111.89945
153,CA-2016-158834,2016-03-13,2016-03-16,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,Not,203.184,2,0.2,15.2388,33.465459,-111.89945
154,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,Not,58.38,7,0.0,26.271,37.338286,-121.890002
155,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,Not,105.52,4,0.0,30.0,37.338286,-121.890002
156,CA-2015-124919,2015-05-31,2015-05-31,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,Anna Andreadi,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",Not,80.88,6,0.0,21.0288,37.338286,-121.890002
157,CA-2015-118948,2015-05-28,2015-05-28,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-AR-10001547,Office Supplies,Art,Newell 311,Not,6.63,3,0.0,1.7901,47.6062,-122.3333
158,CA-2014-104269,2014-01-03,2014-06-03,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,Not,250.0,2,0.2,30.0,47.6062,-122.3333
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,OFF-LA-10002475,Office Supplies,Labels,Avery 519,Not,14.62,2,0.0,6.8714,35.502941,-97.540091
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,Kelly Williams,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,Not,250.0,7,0.0,30.0,35.502941,-97.540091
161,CA-2016-162733,2016-11-05,2016-12-05,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,Not,5.98,1,0.0,2.691,34.052235,-118.253751
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,Not,54.384,2,0.2,1.3596,39.952369,-75.1697981
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,Anna Andreadi,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,Not,28.4,5,0.0,13.348,33.1281,-117.067149
164,CA-2016-113817,2016-07-11,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,Not,27.68,2,0.2,9.688,47.6062,-122.3333
165,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,Not,9.936,3,0.2,2.7324,29.423953,-98.493627
166,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,Not,250.0,8,0.4,0.0,29.423953,-98.493627
167,CA-2014-139892,2014-08-09,2014-12-09,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Not,250.0,3,0.2,0.0,29.423953,-98.493627
